"stk","alpha","beta0","beta1","beta2","beta3","sigma","deviance"
16,2.094,16.71,3.605,11.76,14.62,0.7883,-185.8
16,2.241,18.32,7.855,4.092,22.36,0.7784,-181.8
16,2.848,18.19,14.15,18.63,26.67,0.8268,-181.3
16,2.249,16.77,11.88,11.93,2.996,0.8466,-183
16,2.533,8.232,7.479,21.51,23.46,0.7178,-176.4
16,2.185,19.86,13.54,14.52,12.53,0.7188,-183.6
16,2.197,13.23,8.278,14.07,10.07,0.8549,-185.9
16,2.222,22.5,2.107,11.6,15.38,0.7046,-184.6
16,2.744,14.33,10.94,29.89,17.48,0.9581,-178.6
16,2.346,17.86,18.12,21.79,17.31,0.8214,-181.4
16,2.497,19.3,15.46,12.16,8.748,0.7076,-182.2
16,2.049,12.81,3.569,17.4,10.29,0.792,-184.5
16,2.329,27.44,11.54,11.78,13.37,0.8539,-184.8
16,2.155,8.833,1.871,14.42,11.68,0.8417,-182.9
16,2.504,20.1,10.92,16.14,11.82,0.7541,-187.1
16,2.145,20.98,8.159,6.942,8.11,0.8688,-184.3
16,2.134,10.16,13.57,11.08,10.27,0.9474,-182.1
16,2.264,15.7,6.791,14.16,12.38,0.8063,-187.4
16,2.474,19.54,14.35,24.58,13.41,0.8318,-185.2
16,2.622,32.41,5.397,22.99,5.502,0.9145,-180
16,2.313,19.67,7.582,8.992,13.79,0.6763,-184.7
16,2.299,12.96,19.07,11.38,8.714,0.9109,-181.6
16,1.922,6.715,5.03,3.023,14.66,0.771,-178.9
16,2.315,20.63,8.727,0.9699,20.39,0.7374,-179
16,2.377,9.048,13.24,23.34,13.93,0.8795,-181.8
16,2.715,27.33,10.3,21.78,17.21,0.8462,-185.9
16,2.205,4.565,14.42,17.91,3.9,0.9852,-176.1
16,2.508,17.76,16.25,20.83,20.16,1.022,-181.2
16,2.497,10.08,14.29,22.2,12.33,0.9238,-181.1
16,2.609,18.43,8.611,28.9,20.32,0.8273,-182.8
16,2.139,20.24,8.285,17.36,13.34,0.8796,-184
16,2.748,19.95,13.05,13.25,28.2,0.7655,-180.9
16,2.153,13.32,2.902,14.89,5.683,1.024,-180.3
16,2.521,17.76,6.605,20.73,13.21,0.7655,-185.7
16,2.219,18.57,6.883,12.03,16.59,0.8166,-186.9
16,2.093,17.63,6.53,14.83,2.992,0.6787,-181.5
16,2.237,26.78,3.351,4.402,13.41,0.8188,-181.7
16,2.54,19.66,8.104,28.73,12.2,0.9396,-182.2
16,2.71,30.22,12.32,20.26,15.03,0.8696,-185
16,2.541,14.75,16.78,14.76,12.71,0.7524,-183.5
16,2.459,15.65,3.273,14.38,14.29,0.757,-182.7
16,2.568,17.43,10.25,20.45,17.12,0.7498,-186.5
16,2.614,21.41,17.44,18.37,15.02,0.7494,-186.3
16,2.191,11.69,0.01687,13.49,31.08,0.9212,-174.7
16,2.185,9.134,6.268,8.959,19.96,0.7615,-182.2
16,2.154,17.58,3.456,14.05,13.32,0.8813,-185.8
16,2.256,9.825,15.62,8.075,21.98,0.9006,-180.9
16,1.976,9.38,3.107,10.5,11.68,0.9584,-181.7
16,2.205,14.23,4.135,27.52,10.83,0.9223,-180.3
16,2.385,17.28,16.84,13.59,10.3,0.8509,-185.2
16,2.557,16.45,6.487,23.47,15.71,0.7998,-184.7
16,2.436,23.2,3.313,19.01,8.501,0.8449,-185
16,2.713,23.46,15.39,23.01,14.37,0.7444,-185.5
16,2.422,20.24,11.02,14.37,13.61,0.6932,-187.2
16,2.274,8.332,7.428,22.65,21.05,0.8623,-180.4
16,2.242,6.314,11.05,3.351,26.3,0.9152,-176.3
16,2.276,16.58,6.776,17.16,13.54,0.804,-187.6
16,2.518,18.19,8.993,16.05,17.8,0.641,-183.6
16,2.184,10.45,10.84,11.37,13.37,0.894,-184.2
16,2.474,27.2,12.01,21.34,20.19,0.9539,-181.9
16,2.363,17.73,3.952,19.07,17.44,0.7616,-186.6
16,2.359,9.006,17.27,17.28,11.77,0.9041,-181.6
16,2.112,15.53,2.174,19.82,15.74,0.9401,-182
16,2.192,16.12,8.149,7.688,15.77,0.7636,-185.8
16,2.79,17.34,17.76,6.816,21.77,0.8758,-176.2
16,2.005,12.97,5.751,8.67,8.945,0.769,-184.5
16,2.059,4.821,16.59,10.07,12.16,0.7813,-178.2
16,2.585,15.12,14.37,16.45,15.79,0.853,-184.7
16,2.551,20.7,26.1,21.96,11.34,1.063,-175.9
16,2.493,16.03,3.94,19.28,30.19,1.033,-177
16,2.456,22.91,11.56,17.04,15.03,0.5891,-181.3
16,2.579,17.15,11.34,23.33,16.14,0.8512,-185.6
16,2.644,15.21,18.19,23.08,18.34,0.8406,-183.6
16,2.345,18.13,8.738,18.01,4.225,0.7714,-184.3
16,2.407,23.34,3.787,12.53,15.64,0.6896,-184.7
16,2.311,24.15,2.8,14.67,7.966,0.7232,-184.8
16,2.117,7.338,13.69,11.04,10.56,0.8079,-182.1
16,2.073,10.48,12.25,8.393,13.64,0.9876,-180.9
16,2.656,25.69,7.559,11.12,21.73,0.7955,-183
16,2.266,14.83,8.07,22.02,11.62,0.9354,-183.7
16,2.541,21.32,6.068,27.44,19.97,0.7784,-183.5
16,2.546,18.91,10.54,11.1,8.062,0.8882,-180.5
16,2.623,13.92,10.05,28.56,18.94,0.8352,-181.5
16,2.69,17.33,17.93,23.14,15.36,0.7735,-183.8
16,2.364,24.82,14.31,15.32,9.593,0.7727,-185.7
16,2.419,8.447,14.8,12.21,13.82,0.6827,-177.5
16,2.395,21.64,6.612,13.73,10.13,0.6692,-184.5
16,2.209,14.28,9.212,9.731,11.79,0.8212,-186.1
16,2.184,19.59,10.22,10.58,16.16,0.7633,-185.6
16,2.701,10.11,15.08,23.05,22.11,0.7454,-178.1
16,2.285,7.746,14.49,7.904,11.12,0.871,-180.3
16,2.497,22.01,10.23,22.45,11.85,0.9123,-185.4
16,1.928,10.93,4.541,13.9,9.522,0.8401,-183.1
16,2.329,18.11,18.1,16.77,19.57,0.9311,-181.5
16,2.294,13.05,4.795,20.26,16.43,0.7019,-183.8
16,2.267,14.8,9.563,6.051,13.74,0.7197,-183.4
16,1.89,8.678,0.5823,8.579,10.73,0.7364,-180.4
16,2.471,19.22,5.094,20.43,8.15,0.8461,-184.2
16,2.17,9.453,17.88,12.31,9.979,0.7986,-181.3
16,2.422,8.347,11.3,15.49,28.54,0.8073,-178.7
16,2.616,16.76,26.28,10.63,16.42,0.786,-178.5
16,2.22,14.86,5.177,12.3,16.42,0.6972,-185.4
16,2.33,25.89,3.955,14.11,9.639,0.8863,-185.1
16,2.676,21.69,4.13,19.37,7.972,0.725,-175
16,2.483,8.711,5.263,19.1,29.08,0.8901,-177.3
16,2.333,16.32,22.76,13.63,14.28,0.8944,-181
16,2.327,10.28,9.262,14.93,15.01,0.7607,-184.8
16,2.155,18.21,1.368,10.58,13.36,0.7422,-185.4
16,1.968,8.431,3.29,8.34,12.26,0.8358,-182.7
16,2.675,31.98,8.343,21.25,16.14,1.014,-181
16,2.538,19.98,15.31,7.089,26.02,0.9449,-180.7
16,2.285,14.11,5.611,3.62,6.772,0.9249,-177.1
16,2.749,23.69,12.16,26.43,30.36,0.9152,-179.2
16,2.505,11.79,10.35,14.87,20.35,0.7151,-182.3
16,2.874,25.45,18.36,19.22,19.11,0.7882,-183.7
16,2.097,15.93,4.645,17.09,5.502,0.8176,-185
16,2.191,8.554,18.2,16.85,6.833,1.056,-176.7
16,2.559,19.76,0.4788,15.23,23.43,0.7142,-178.8
16,2.267,6.009,10.79,14.66,9.776,0.7837,-180.5
16,1.829,12.77,5.363,7.02,15.8,0.8275,-179.2
16,2.527,20.13,13.86,23.72,6.261,0.7071,-181.7
16,2.065,8.371,3.989,27.83,18.74,0.8378,-172.7
16,2.163,20.64,5.899,5.786,19.4,0.9415,-181.8
16,2.591,24.57,14.94,22.54,16.05,0.7409,-186.2
16,2.591,14.25,13.68,23.14,13.09,0.9126,-182.7
16,2.86,19.91,18.82,17.82,23.39,0.9844,-180.3
16,2.608,21.6,17.33,17.16,23.94,0.8189,-184.9
16,2.855,16.8,22.72,6.316,19.01,1.13,-170.1
16,2.342,9.612,17.76,16.4,16.7,0.7666,-182.3
16,2.126,9.685,16.44,0.175,15.45,0.9554,-177.6
16,2.485,17.17,11.1,24.89,11.87,0.6559,-181.8
16,2.665,25.66,16.2,20.63,21.67,0.859,-185
16,2.452,9.609,1.799,22.54,23.85,0.9054,-178.4
16,2.242,14.26,4.67,16.67,6.034,0.8021,-184.4
16,2.37,20.34,6.845,22.92,18.78,0.7834,-185.1
16,2.206,13.6,10.86,17.07,8.858,0.7473,-185.4
16,2.857,10.05,21.87,36.04,25.32,1.091,-168.9
16,2.638,21,6.63,28.06,16.89,0.8091,-183.9
16,2.305,6.749,16.19,18.36,10.5,0.8649,-180.6
16,2.434,28.21,13.54,19,12.58,0.7821,-184.9
16,2.27,11.94,1.589,9.88,23.46,0.9419,-180.1
16,2.687,25.94,24.73,16.22,15.81,0.9484,-180.6
16,2.326,19.42,2.46,13.63,19.56,0.7922,-185.8
16,1.951,9.785,8.289,6.797,3.068,0.7094,-177.9
16,2.086,17.38,3.558,6.828,8.79,0.9762,-182
16,2.279,12.58,11.5,12.19,19.83,0.9115,-184
16,2.134,21.81,11.04,17.96,10.72,0.9652,-181
16,2.193,17.42,9.329,16.88,16.51,0.8064,-185.4
16,2.376,20.4,9.527,24.42,8.209,0.8576,-184.7
16,2.579,20.4,7.418,24,11.04,0.649,-180.7
16,2.108,7.828,5.111,13.83,14.61,0.7657,-183.2
16,2.239,11.89,2.888,13.89,8.575,0.798,-183.1
16,2.259,13.17,5.555,13.26,9.014,0.8475,-184.6
16,2.159,13.37,4.489,19.81,6.896,0.8749,-183.9
16,2.26,9.088,3.066,22.8,3.258,0.9689,-177.1
16,2.408,15.48,9.121,15.25,15.35,0.7645,-187.2
16,2.28,23.12,1.055,22.77,4.525,0.7745,-182.6
16,2.296,8.983,15.09,12.28,15.19,0.8514,-183.4
16,2.558,17.35,5.983,9.816,9.315,0.8647,-176.9
16,2.078,21.09,6.022,4.87,9.563,0.8418,-183.6
16,2.297,22.38,11.77,10.78,13.3,0.8309,-186.5
16,2.148,7.924,1.323,25.65,21.94,1.076,-173.2
16,2.261,17.22,14.58,14.93,8.74,0.6362,-181.1
16,2.685,23.03,15.31,17.44,16.56,0.7174,-185.8
16,3.073,20.75,23.36,23.83,21.07,1.066,-175
16,2.592,15.09,8.349,22.55,15.82,1.053,-179.5
16,2.201,8.641,18.69,23.12,7.176,1.064,-174.6
16,2.104,23.31,0.7313,14.61,8.733,0.8516,-184.3
16,2.413,10.61,18.67,18.58,23.5,0.8006,-180.1
16,1.706,7.545,1.018,9.043,14.15,1.024,-175.5
16,2.275,6.452,12.07,23.04,13.46,0.7992,-180.1
16,2.624,23.34,5.532,20.4,21.57,0.7602,-185.3
16,2.395,16.91,11.58,18.41,19.88,0.7096,-185.6
16,2.621,25.48,10.67,17.47,7.216,0.7947,-183.2
16,2.23,11.8,3.515,30.45,18.78,0.8606,-175.7
16,2.483,21.13,11.12,10.68,20.68,0.7189,-185.6
16,2.384,16.22,18,4.104,15.18,0.8717,-181.4
16,2.514,17.38,18.24,19.09,11.03,0.7947,-184.8
16,2.274,19.68,6.332,16.28,12.61,0.8004,-187.9
16,2.039,23.91,8.97,16.32,7.366,0.8878,-180.6
16,2.426,16.01,8.684,13.34,9.224,0.8051,-184.3
16,2.654,18.26,13.1,21.63,15.41,0.7116,-184.6
16,2.458,16.06,21.19,16.83,16.04,0.8422,-183.6
16,2.275,10.09,2.75,10.26,25.07,0.8977,-179.8
16,2.364,9.658,9.963,22.72,17.91,0.9385,-181.6
16,2.302,20.31,7.28,2.3,14.33,0.7843,-181.7
16,2.689,21.53,5.389,20.68,25.05,0.7499,-182.5
16,2.677,23.23,19.45,7.9,19.15,0.8021,-181.6
16,2.561,13.15,14.66,19.27,14.5,0.7265,-183.1
16,2.389,23.31,3.594,19.57,18.86,0.996,-182.3
16,3.172,35.19,16.64,20.92,27.35,0.8787,-176.6
16,1.989,18.7,10.53,3.962,4.756,0.8607,-181
16,2.399,18.49,18.53,22.69,18.44,0.9108,-180.9
16,2.93,25.84,13.54,16.34,29.86,0.9623,-178.9
16,2.085,5.714,9.254,10.31,21.39,1.031,-177.5
16,3.007,27.82,21.8,20.63,24.04,0.8733,-181
16,2.523,22.62,9.252,17.74,22.29,0.812,-186.6
16,2.436,21.4,26.02,14.8,25.41,1.034,-173
16,2.543,19.81,6.335,6.648,13.78,0.8517,-179.2
16,2.093,10.64,7.127,3.946,24.95,0.8687,-178.6
16,2.581,14.16,9.127,15.67,22.61,0.9068,-182.7
16,2.406,13.9,20.96,15.82,24.58,0.9518,-178.8
16,2.904,28.25,19.25,13.63,17.43,0.8737,-180.4
16,2.403,18.34,14.82,17.89,21.32,0.9565,-182.7
16,2.236,14.45,12.34,17.54,11.26,0.7564,-185.8
16,2.521,21.62,14.89,10.83,14.05,0.7259,-185.2
16,2.484,19.18,9.378,18.14,10.48,0.9114,-185.1
16,2.9,15.57,11.48,29.9,25.31,0.9221,-177.1
16,2.195,22.36,4.404,16.24,7.623,0.8009,-186.2
16,2.928,28.32,20.6,24.92,30.69,0.8998,-178.1
16,2.455,20.01,13.32,8.504,16.89,0.885,-184.9
16,2.641,16.29,17.71,14.63,20.31,0.8435,-184.2
16,2.592,20.22,9.681,19.99,17.11,0.8519,-186.7
16,2.281,10.7,9.561,12.42,14.39,0.8718,-184.7
16,2.513,17.41,10.02,12.64,16.76,0.792,-186
16,2.479,22.27,5.441,20.79,15.22,0.7202,-186.8
16,2.394,5.567,14.56,21.45,8.478,1.012,-176.4
16,2.409,10.82,5.494,14.14,19.68,0.7533,-182.3
16,1.922,18.96,3.477,7.031,14.13,0.8283,-181.5
16,2.044,11.31,5.622,7.882,18.59,0.7525,-182.3
16,2.128,13.58,8.397,12.88,8.2,0.895,-184.8
16,2.309,24.72,14.51,20.66,9.659,0.9593,-181.3
16,2.204,24.41,1.886,22.21,12.55,0.803,-182.9
16,2.745,21.82,23.24,23.52,16.78,1.048,-178.7
16,2.454,21.43,9.816,25.86,14.73,0.7417,-184.9
16,2.296,24.37,1.45,19.88,9.003,0.8278,-185.2
16,2.469,17.39,14.88,14.15,19.22,0.8139,-186.7
16,2.652,4.573,19.28,17.99,28.5,0.8628,-173.8
16,2.124,8.152,1.203,10.95,12.87,0.9365,-180.9
16,2.263,20.06,11.32,11.98,15.11,0.789,-187
16,2.562,22.64,8.554,20.67,27.17,0.9129,-182.3
16,2.222,13.92,3.719,18.84,1.052,0.9479,-179.7
16,2.758,19.89,21.22,16.79,22.97,0.8801,-182.9
16,2.289,7.791,18.92,9.772,9.384,0.9378,-178.7
16,2.43,18.17,6.65,15.69,12.23,0.7705,-186.8
16,2.927,39.77,6.707,19.79,17.9,0.6872,-170.5
16,2.555,18.33,21.83,16.9,19.9,0.781,-183.4
16,2.229,20.87,0.8572,12.62,8.157,0.7688,-184.9
16,2.877,15.21,18.55,31.26,19.87,1.096,-174.4
16,2.257,15.99,2.852,16.92,11.45,0.7768,-186.4
16,2.526,22.65,13.1,15.44,7.465,0.8616,-184.4
16,2.297,15.66,8.351,17.62,11.53,0.6854,-186
16,2.216,12.06,16.22,6.162,14.86,0.879,-182.4
16,1.862,4.137,7.576,7.395,11.19,1.056,-176.5
16,2.129,13.55,10.46,14.77,4.628,0.7498,-183.6
16,2.342,14.4,12.34,19.89,8.906,0.9088,-184.1
16,2.396,16.06,17.56,15.81,25,0.8124,-181.5
16,2.29,8.93,11.8,15.17,13.86,1.089,-178.5
16,2.122,13.23,15.24,15.83,13.66,0.7281,-180.7
16,2.695,23.33,21.51,20.43,24.31,0.7981,-182.2
16,2.851,10.47,26.52,26.78,16.97,1.053,-172.3
16,2.098,16.72,9.921,8.24,9.067,0.854,-184.9
16,2.342,23.55,9.919,13.04,24.74,0.834,-182.4
16,2.183,18.36,13.96,13.79,9.703,0.7116,-183.9
16,2.577,24.41,22.69,10.55,24.01,0.9633,-179.1
16,2.772,14.05,24.24,23.71,21.05,0.9884,-177.8
16,2.673,21.11,25.97,9.759,27.03,0.8386,-177.5
16,2.762,31.15,24.38,22.73,20.61,0.8321,-178.4
16,2.759,30.97,23.04,8.648,21.42,1.114,-174.3
16,2.357,15.02,11.54,12.84,9.104,0.8128,-185.3
16,2.773,19.94,18.07,24.57,21.73,0.6927,-181.5
16,2.115,16.84,7.425,19.35,12.73,0.8631,-183.9
16,2.222,12.5,10.24,7.504,13.73,0.8373,-184.7
16,2.386,21.29,18.03,10.82,10.31,0.8208,-184.5
16,2.806,18.74,13.44,20.07,24.96,0.8259,-183
16,2.452,10.93,13.87,15.29,11.56,0.9752,-180.9
16,1.893,12.43,3.588,5.115,11.12,0.8551,-182.3
16,2.191,12.13,11.37,12.12,9.087,0.7929,-185.2
16,2.611,15.23,22.97,13.11,22.63,0.8737,-181.3
16,2.156,11.13,2.254,14.13,11.59,0.8424,-184.4
16,2.53,23.72,7.559,19.42,11.27,0.8399,-186.5
16,2.814,19.07,21.62,28.54,10.76,0.9526,-177.9
16,2.874,21.21,12.2,27.23,18.99,0.7908,-181.9
16,2.588,14.92,14.46,18.36,24.13,0.8192,-184.4
16,2.648,24.3,15.01,10,16.08,0.9109,-182.9
16,2.463,19.44,10.42,19,11.79,0.6974,-186.7
16,2.274,24.73,6.13,8.669,11.95,0.8709,-184.9
16,2.831,20.2,14.11,13.99,30.21,0.7796,-179
16,2.853,19.86,21.31,23.72,23,0.9215,-181.3
16,2.469,9.418,2.035,25.23,9.312,0.8251,-175.6
16,2.306,27.88,8.376,11.42,17.17,0.6489,-179.5
16,2.422,14.49,14.85,13.67,8.36,0.7386,-182.8
16,2.689,29.3,12.67,30.65,9.64,0.8829,-180.8
16,2.38,14.16,5.612,9.086,11.71,0.7673,-181.4
16,2.31,17.42,5.531,20.69,6.025,0.7784,-184.9
16,2.498,30.49,13.4,17.07,13.81,0.7701,-184.7
16,2.32,9.338,7.407,7.366,23.85,0.8594,-180.3
16,2.55,23.59,17.56,11.11,11.89,0.8211,-184.4
16,1.807,9.13,0.219,12.08,12.35,0.8453,-180.1
16,2.357,15.37,24.76,12.06,16.25,0.8673,-179.6
16,1.997,11.48,4.188,15.34,9.346,0.8347,-184
16,2.404,18,18.32,15.96,10.73,0.8783,-184.5
16,2.755,13.01,13.95,28.76,14.48,0.7075,-174.4
16,2.39,11.79,10.55,17.34,18.09,0.9251,-184
16,2.568,23.28,18.41,31.1,9.717,1.065,-175.8
16,2.838,23.62,21.78,13.18,20.76,0.9286,-180.8
16,2.347,9.053,6.347,12.21,17.28,0.8963,-182
16,2.05,13.14,7.345,25.26,17.31,0.9543,-175.5
16,2.113,16.53,7.542,6.743,6.661,1.254,-172.6
16,2.242,17.98,1.158,20.89,14.79,0.8659,-184.7
16,2.014,13.85,8.652,8.741,6.751,0.9282,-182.8
16,2.549,7.114,6.99,22.61,18.9,1.016,-176.4
16,2.018,10.69,9.227,15.27,9.844,0.8572,-183.3
16,2.534,20.23,6.573,21.6,19.46,0.7364,-186.2
16,2.517,14.32,14.13,13.93,14.88,0.8735,-184.4
16,2.32,8.694,1.172,22.72,6.752,0.7973,-176.7
16,2.488,15.09,10.05,19.73,22.79,0.8611,-184.8
16,2.451,20.72,7.581,21.92,17.77,0.7689,-187
16,2.357,21.57,8.623,25.47,4.579,0.99,-180.6
16,2.437,15.52,10.47,13.13,17.1,0.6975,-185.5
16,1.82,12.19,12.02,0.7164,18.75,0.954,-174
16,2.207,16.14,8.854,2.751,18.51,0.996,-180.2
16,2.392,18.74,1.666,26.33,10.08,0.8257,-183.1
16,2.489,17.46,15.3,16.46,13.26,0.7841,-186.8
16,2.64,24.69,11.9,17.29,15.86,0.8552,-186.5
16,2.406,16.27,11.49,16.22,13.59,0.7381,-187.4
16,2.579,24.33,16.12,14.06,17.52,0.8872,-185.6
16,2.111,13.13,4.549,10.62,11.39,0.7201,-184.9
16,2.379,15.53,16.26,8.982,14.31,0.8594,-184.5
16,1.934,14.8,11.19,13.52,7.839,0.7185,-178.7
16,2.387,28.83,8.006,18.52,12.89,0.8326,-185.4
16,2.456,20.76,6.432,16.52,11.8,0.9661,-183.9
16,2.432,20.35,21.96,9.782,14.59,0.7698,-182.1
16,2.671,11.61,10.26,23.66,13.56,0.9116,-178.8
16,2.391,20.97,4.583,18.04,18.63,0.7301,-186.6
16,2.738,31.63,12.57,18.65,13.56,0.9501,-182.4
16,2.371,28.47,18.55,15.09,3.053,0.8883,-179.2
16,2.439,5.888,15.6,20.4,18.3,0.7716,-179.1
16,2.483,17.82,16.72,20.97,3.861,0.7777,-181
16,2.722,16.16,17.77,14.83,17.45,0.732,-180.8
16,2.226,8.646,15.1,15.14,19.27,0.8683,-181.8
16,2.616,15.87,20.37,14.47,22.06,0.812,-183.4
16,2.263,21.57,9.622,20.99,6.019,0.8717,-184.4
16,2.793,21.97,23.07,20.83,19.5,0.8614,-182.8
16,2.425,10.75,9.428,18.36,20.01,0.9126,-183.2
16,2.265,21.57,0.4234,16.07,21.5,0.8531,-183.1
16,2.718,20.79,20.91,15.35,14.54,0.8257,-183.1
16,2.161,7.467,12.63,27.25,19.56,0.9805,-173.2
16,2.424,12.77,14.86,21.18,16.11,0.7088,-183.3
16,2.403,23.92,7.123,17.68,18.67,0.7223,-186.4
16,1.982,13.73,4.09,19.12,2.175,0.7993,-181.3
16,2.319,24.13,3.435,17.39,4.324,0.8149,-184.2
16,2.085,6.5,6.872,7.679,19.62,0.889,-180.8
16,2.975,35.3,18.23,17.86,22.72,0.7508,-178.5
16,2.379,15.84,8.491,19.97,18.62,0.7809,-186.6
16,2.106,17.71,10.1,8.289,2.653,0.7484,-181.9
16,2.399,18.07,19.08,29,15.19,0.9045,-177
16,2.214,14.52,5.228,20.51,9.839,0.9018,-184.4
16,2.062,14.81,1.568,20.12,11.82,0.6659,-179.5
16,2.214,19.4,14.34,8.947,8.363,0.7453,-184.1
16,2.548,21.53,17.22,18.65,15.59,0.6967,-185.5
16,2.494,14.19,9.426,18.62,18.36,0.6,-178.4
16,2.413,18.66,1.346,26.4,12.07,0.7903,-183.1
16,2.796,23.73,13.38,21.66,18.04,0.7959,-185.3
16,2.132,20.81,9.758,9.522,7.397,0.9616,-182.7
16,2.278,5.416,22.9,9.738,17.74,1.004,-175.6
16,2.24,19.93,19.89,9.051,12.89,0.8408,-181.6
16,2.971,24.93,20.37,22.94,18.44,1.01,-179.1
16,1.852,7.127,4.018,16.21,2.958,1.01,-177.4
16,2.221,18.5,11.42,17.58,19.23,0.7762,-183.1
17,2.005,14.54,6.164,3.213,5.853,1.016,-138.4
17,1.787,8.285,5.648,4.589,6.657,0.856,-142.3
17,1.8,8.836,0.7255,6.531,6.494,0.8142,-141.5
17,1.703,6.005,2.968,0.6993,8.499,0.7396,-140.5
17,1.745,5.639,2.919,4.594,1.15,0.9049,-139.8
17,2.236,3.249,11.58,15.81,6.058,1.236,-124.8
17,1.942,9.563,8.628,4.464,6.428,0.9954,-139.3
17,1.995,11.95,0.9651,5.959,1.41,0.7862,-134.9
17,1.675,4.639,5.426,5.429,0.7948,0.7477,-138
17,1.818,2.942,0.4575,1.571,13.45,0.955,-135.1
17,1.744,3.988,2.571,3.549,11.44,0.83,-138.8
17,1.645,4.232,4.457,0.5919,11.08,0.8155,-139.6
17,1.82,10.85,7.276,1.387,8.876,0.8956,-141.2
17,2.035,6.178,4.443,8.262,11.92,1.001,-136.3
17,1.728,9.318,6.742,1.78,4.196,0.8325,-142.1
17,1.774,6.693,1.231,10.55,1.775,0.9576,-137.7
17,1.822,11.25,3.284,5.27,3.723,0.9058,-141.7
17,1.664,12.82,6.641,2.542,10.03,0.9114,-137.5
17,1.874,12.66,4.907,2.959,12.12,0.9407,-139.6
17,1.664,2.153,2.435,9.032,9.215,0.9139,-136.1
17,1.556,4.75,6.127,2.769,5.194,0.8593,-141.4
17,2.039,5.647,3.39,8.958,11.67,1.001,-135.5
17,1.788,5.866,1.444,4.478,9.161,0.8483,-140.7
17,1.409,2.274,4.823,0.414,11.48,1.098,-134.3
17,1.703,9.017,4.127,6.025,6.655,0.7558,-140.7
17,1.833,3.985,4.074,4.302,8.625,0.8299,-139.4
17,1.887,2.289,8.139,1.221,8.44,0.9815,-136.4
17,1.67,6.51,6.873,5.504,1.886,0.8656,-140.4
17,2.006,5.097,9.297,6.866,7.068,0.8829,-137.2
17,1.55,8.138,6.461,1.91,5.957,0.7725,-140.2
17,1.506,11.26,5.307,1.297,3.517,0.7667,-139
17,1.835,6.472,3.309,5.493,2.795,1.179,-134.8
17,1.584,12.82,2.013,4.44,2.103,1.031,-138.8
17,1.737,9.923,6.691,4.052,5.547,1.005,-140
17,1.457,4.854,3.847,0.7809,1.129,0.952,-141
17,1.694,6.91,1.112,3.855,1.957,0.8461,-141.3
17,1.481,6.675,1.476,7.662,4.046,0.8903,-139.6
17,1.82,9.004,3.777,1.04,4.649,0.782,-140.9
17,1.841,8.67,8.253,6.988,3.441,1.101,-136.5
17,1.574,2.584,1.834,3.056,3.43,0.739,-138.9
17,1.697,5.594,3.275,3.656,5.29,0.8258,-142.3
17,1.223,3.416,5.603,1.383,5.88,0.9195,-135.7
17,2.175,14.01,6.339,7.665,8.942,0.8449,-138.3
17,1.948,20.37,4.697,2.919,4.048,0.7675,-132.1
17,1.929,9.735,1.49,6.26,10.67,0.7488,-138.5
17,1.642,2.743,2.966,5.677,7.533,0.8086,-139.3
17,1.645,6.107,2.688,10.94,23.19,1.236,-117.1
17,1.846,10.04,8.719,4.075,5.858,0.8205,-140.6
17,1.688,3.517,5.994,0.1137,11.35,1.215,-133.3
17,1.487,2.638,0.4969,0.001771,6.262,0.8164,-140.7
17,1.757,1.951,9.678,3.681,10.17,1.196,-132.4
17,1.841,8.564,0.01819,8.064,4.127,0.8688,-139.9
17,1.608,8.036,4.835,1.046,8.213,0.6827,-138.4
17,1.693,10.79,0.1729,8.282,10.3,0.9289,-137.8
17,1.48,4.497,0.5802,2.913,7.795,0.9383,-140.6
17,1.877,8.2,6.316,9.481,3.89,0.9482,-138.7
17,1.671,5.609,5.529,1.181,4.917,0.96,-141.2
17,1.625,12.18,1.774,6.045,5.002,1.119,-136.8
17,1.605,4.1,8.429,2.61,6.494,0.9953,-138.7
17,1.918,18.29,0.4379,3,5.825,0.963,-137.5
17,2.09,5.805,4.958,5.619,13.39,1.13,-133.5
17,1.873,6.281,10.56,0.6446,7.175,0.9097,-138.8
17,1.673,7.72,7.085,1.823,4.598,0.8236,-142
17,1.425,10.66,3.089,3.866,4.064,0.9351,-138.9
17,1.444,7.481,1.286,0.1454,3.656,0.8194,-142.9
17,1.754,2.468,8.711,3.728,4.747,1.065,-136.5
17,1.844,12.93,3.104,4.672,9.925,1.061,-138.3
17,2.048,18.14,1.742,6.47,2.827,1.112,-133.9
17,1.611,2.735,12.42,0.006611,12.84,1.013,-132.2
17,1.638,9.741,3.274,7.062,2.73,0.889,-141
17,1.57,10.3,5.132,0.04367,7.476,0.784,-140.6
17,1.372,6.272,6.437,0.3468,0.6711,0.8006,-139.1
17,1.505,3.269,4.786,3.002,6.53,0.7171,-137.9
17,1.891,10.64,5.179,0.8377,6.147,0.7206,-139
17,1.406,4.604,4.518,6.586,0.6246,1.113,-135.4
17,1.35,3.544,7.615,5.299,2.559,0.9714,-135.4
17,1.81,7.632,2.134,4.738,4.544,0.853,-141.6
17,1.418,4.893,1.377,3.65,10.13,0.8674,-137.8
17,1.653,5.917,7.799,1.737,7.053,1.055,-138.5
17,2.047,7.471,9.724,6.035,13.55,0.8961,-136.4
17,1.714,5.372,4.419,4.148,5.089,0.7768,-141.4
