"yr","stk","marCatch","frfnCatch","totalCatch","totalEsc","totalRun","marER","frfnER","totalER"
1967,"9",2.249082,0.048106,2.297188,0.844954,3.142142,0.715779872456433,0.0153099382523132,0.731089810708746
1968,"9",0.01817,0.000251,0.018421,0.003671,0.022092,0.822469672279558,0.0113615788520731,0.833831251131631
1969,"9",0.023146,0.000212,0.023358,0.005985,0.029343,0.788808233650274,0.00722489179702144,0.796033125447296
1970,"9",2.363472,0.037775,2.401247,1.528862,3.930109,0.601375687035652,0.00961169270368837,0.610987379739341
1971,"9",2.841519,0.014046,2.855565,0.290192,3.145757,0.903286236031582,0.00446506198666966,0.907751298018251
1972,"9",0.024802,0.001681,0.026483,0.004192,0.030675,0.808541157294213,0.05480032599837,0.863341483292584
1973,"9",0.024579,0.000683,0.025262,0.003808,0.02907,0.845510835913313,0.0234950120399037,0.869005847953216
1974,"9",4.18759,0.049943,4.237533,1.150772,5.388305,0.777162762686967,0.00926877747269318,0.786431540159661
1975,"9",0.529965,0.015001,0.544966,0.167365,0.712331,0.743986994809997,0.0210590301418863,0.765046024951883
1976,"9",0.032828,0.001081,0.033909,0.00478,0.038689,0.848509912378195,0.027940758355088,0.876450670733283
1977,"9",0.052264,0.000945,0.053209,0.01247,0.065679,0.795749021757335,0.0143881605992783,0.810137182356613
1978,"9",4.908286,0.056669,4.964955,1.887442,6.852397,0.716287453864684,0.00826995283548224,0.724557406700166
1979,"9",0.833099,0.013835,0.846934,0.299403,1.146337,0.726748765851578,0.0120688767788181,0.738817642630396
1980,"9",0.009467,0.002006,0.011473,0.002498,0.014127,0.670135202095279,0.141997593261131,0.81213279535641
1981,"9",0.082179,0.001096,0.083275,0.010293,0.093568,0.87828103625171,0.0117134062927497,0.88999444254446
1982,"9",5.793576,0.123126,5.916702,2.863355,8.780057,0.659856308449934,0.0140233713744683,0.673879679824402
1983,"9",1.430078,0.012837,1.442915,0.211365,1.65428,0.864471552578765,0.00775987136397708,0.872231423942743
1984,"9",0.032224,0.001849,0.034073,0.004334,0.038407,0.839013721457026,0.0481422657328091,0.887155987189835
1985,"9",0.008281,9.7e-05,0.008378,0.001523,0.00991,0.835620585267407,0.00978809283551968,0.845408678102926
1986,"9",6.692329,0.156338,6.848667,2.344026,9.20191,0.727276076379795,0.016989733653122,0.744265810032917
1987,"9",1.448719,0.059841,1.50856,0.617325,2.125885,0.681466306973331,0.0281487474628214,0.709615054436152
1988,"9",0.041317,0.002659,0.043976,0.005007,0.048983,0.843496723353,0.0542841393953004,0.8977808627483
1989,"9",0.003771,0.000204,0.003975,0.000743,0.004718,0.799279355659178,0.0432386604493429,0.84251801610852
1990,"9",6.530497,0.17298,6.703477,3.60036,10.303837,0.633792731775551,0.0167879208492914,0.650580652624843
1991,"9",2.752088,0.047561,2.799649,1.242458,4.042107,0.680854811611865,0.0117663881732967,0.692621199785162
1992,"9",0.060104,0.000191,0.060295,0.012922,0.073217,0.82090224947758,0.00260868377562588,0.823510933253206
1993,"9",0.014719,0.000313,0.015032,0.001332,0.016364,0.899474456123197,0.019127352725495,0.918601808848692
1994,"9",5.876876,0.111618,5.988494,1.31713,7.305624,0.804431763802791,0.0152783663654193,0.81971013016821
1995,"9",0.400267,0.123,0.523267,0.410702,0.933969,0.428565616203536,0.131696019889311,0.560261636092847
1996,"9",0.013174,0.004438,0.017611,0.012466,0.031189,0.422392510179871,0.142293757414473,0.564654205008176
1997,"9",0.017506,0.000127,0.017679,0.001117,0.019685,0.889306578613157,0.00645161290322581,0.898094996189992
1998,"9",0.368286,0.053706,0.422591,1.390165,2.56971,0.143318117608602,0.0208996345891171,0.164450852430819
1999,"9",0.08703,0.008693,0.097055,0.308548,0.770718,0.112920679158914,0.0112790930015907,0.125928030745357
2000,"9",0.026298,0.006441,0.033603,0.000855,0.051937,0.506344224733812,0.124015634326203,0.646995398270982
2001,"9",0.01978,0.001877,0.021678,0.004859,0.103259,0.19155715240318,0.0181775922679863,0.209938116774325
2002,"9",1.015367,0.193056,1.242511,5.532263,7.039972,0.144228840682889,0.0274228363408264,0.176493741736473
2003,"9",0.216138,0.052455,0.274315,0.381278,0.674341,0.320517364360168,0.0777870543241476,0.406789739909037
2004,"9",0.006338,0.005578,0.012205,0.002994,0.026292,0.241061919975658,0.212155788833105,0.46420964551955
2005,"9",0.003897,0.007785,0.011942,0.021113,0.033055,0.117894418393586,0.235516563303585,0.361276660111935
2006,"9",2.523694,0.322089,2.903462,2.897709,7.415668,0.340319172864805,0.0434335787416589,0.391530742746304
2007,"9",0.02128,0.013242,0.034521,0.060079,0.172328,0.123485446358108,0.0768418364978413,0.200321479968432
2008,"9",0.001824,0.002358,0.004248,0.000162,0.011942,0.152738234801541,0.197454362753308,0.355719309998325
2009,"9",0.003982,0.00137,0.005442,0.032481,0.064815,0.0614363958960117,0.0211370824654787,0.0839620458227262
2010,"9",8.333053,0.806484,9.248047,7.519018,17.333012,0.480761970279603,0.0465287856490263,0.533551064292807
2011,"9",0.090997,0.033726,0.131363,0.165695,0.36807,0.247227429565028,0.0916293096421876,0.356896785937458
2012,"9",1.3e-05,2.4e-05,3.7e-05,1.2e-05,9.5e-05,0.136842105263158,0.252631578947368,0.389473684210526
2013,"9",0.030675,0.012447,0.043121,0.152981,0.409468,0.0749142790156984,0.0303979798177147,0.105309816640128
2014,"9",4.818117,0.50247,5.394836,2.208068,8.549218,0.563574001739106,0.0587737966209307,0.631032686264405
2015,"9",0.006079,0.002354,0.008437,0.009688,0.030914,0.196642297987967,0.0761467296370577,0.272918418839361
1952,"10",0.168773,0.011194,0.179967,0.047061,0.227028,0.743401694945117,0.0493066934475043,0.792708388392621
1953,"10",0.207761,0.010708,0.218469,0.042491,0.26096,0.796141171060699,0.0410331085223789,0.837174279583078
1954,"10",0.185751,0.004535,0.190286,0.018213,0.208499,0.890896359215152,0.0217507038403062,0.912647063055458
1955,"10",0.131563,0.003442,0.135005,0.014553,0.149558,0.879678786825178,0.0230144826756175,0.902693269500796
1956,"10",0.199274,0.0086,0.207874,0.049754,0.257628,0.773495116990389,0.0333814647476206,0.80687658173801
1957,"10",0.128901,0.005438,0.134339,0.014536,0.148875,0.865833753148614,0.036527287993283,0.902361041141897
1958,"10",0.149098,0.005637,0.154735,0.015166,0.169901,0.877558107368409,0.0331781449196885,0.910736252288097
1959,"10",0.218893,0.005338,0.224231,0.026159,0.25039,0.874208235153161,0.0213187427612924,0.895526977914453
1960,"10",0.181242,0.007258,0.1885,0.036838,0.225338,0.804311745023032,0.0322093921131811,0.836521137136213
1961,"10",0.050723,0.006617,0.05734,0.031681,0.089021,0.569786904213612,0.0743307758843419,0.644117680097954
1962,"10",0.064371,0.012884,0.077255,0.026369,0.103624,0.621197792017293,0.124334131089323,0.745531923106616
1963,"10",0.159328,0.011853,0.171181,0.048893,0.220074,0.723974663067877,0.0538591564655525,0.77783381953343
1964,"10",0.105398,0.01021,0.115608,0.048908,0.164516,0.640655012278441,0.0620608329888886,0.70271584526733
1965,"10",0.062406,0.006227,0.068633,0.01623,0.084863,0.735373484321789,0.0733770901335093,0.808750574455299
1966,"10",0.080778,0.004977,0.085755,0.020116,0.105871,0.762985142295813,0.0470100405210114,0.809995182816824
1967,"10",0.248536,0.006828,0.255364,0.039876,0.29524,0.841810052838369,0.0231269475680802,0.864937000406449
1968,"10",0.23586,0.006619,0.242479,0.058104,0.300583,0.784675114693778,0.0220205400837705,0.806695654777549
1969,"10",0.169181,0.00246,0.171641,0.037382,0.209023,0.809389397339049,0.0117690397707429,0.821158437109792
1970,"10",0.143774,0.002784,0.146558,0.030656,0.177214,0.81130159016782,0.0157098197659327,0.827011409933752
1971,"10",0.43486,0.005136,0.439996,0.024629,0.464625,0.935937584073177,0.0110540758676352,0.946991659940812
1972,"10",0.226074,0.003075,0.229149,0.054722,0.283871,0.796396954954891,0.0108323851326835,0.807229340087575
1973,"10",0.432676,0.006305,0.438981,0.056735,0.495716,0.872830410961115,0.0127189761879786,0.885549387149093
1974,"10",0.652333,0.023431,0.675764,0.119814,0.795578,0.819948515418979,0.0294515434061776,0.849400058825156
1975,"10",0.23664,0.011285,0.247925,0.061581,0.309506,0.764573223136223,0.0364613286979897,0.801034551834213
1976,"10",0.394693,0.01395,0.408643,0.077535,0.486178,0.811828178156971,0.0286931946735558,0.840521372830527
1977,"10",0.146705,0.020265,0.16697,0.023845,0.190815,0.768833687079108,0.10620234258313,0.875036029662238
1978,"10",0.336568,0.022183,0.358751,0.095141,0.453892,0.741515602830629,0.048872859622994,0.790388462453623
1979,"10",0.243639,0.016546,0.260185,0.060988,0.321173,0.758591164263497,0.0515174065067736,0.81010857077027
1980,"10",0.408159,0.019743,0.427902,0.078613,0.512396,0.796569450190868,0.038530745751333,0.835100195942201
1981,"10",0.336045,0.009037,0.345082,0.049023,0.394105,0.852678854619962,0.0229304373200036,0.875609291939965
1982,"10",0.473278,0.021735,0.495013,0.119738,0.614751,0.769869426808578,0.0353557781931221,0.8052252050017
1983,"10",0.351534,0.012659,0.364193,0.044029,0.408222,0.861134382762321,0.0310100876483874,0.892144470410708
1984,"10",0.189229,0.012673,0.201902,0.040245,0.242147,0.781463325996192,0.0523359777325344,0.833799303728727
1985,"10",0.128624,0.003115,0.131739,0.011998,0.143866,0.894054189315057,0.0216520929198004,0.915706282234857
1986,"10",1.269828,0.019588,1.289416,0.33563,1.627917,0.780032397229097,0.0120325544852717,0.792064951714369
1987,"10",0.731973,0.022895,0.754868,0.164946,0.919814,0.795783712794108,0.0248909018562448,0.820674614650353
1988,"10",0.328419,0.018226,0.346645,0.166591,0.513236,0.639898604150917,0.0355119282357434,0.67541053238666
1989,"10",0.205772,0.003253,0.209025,0.029606,0.238631,0.862302047931744,0.0136319254413718,0.875933973373116
1990,"10",0.809031,0.004474,0.813505,0.166773,0.980278,0.825307718830781,0.00456401143349132,0.829871730264272
1991,"10",0.716416,0.007231,0.723647,0.294026,1.017673,0.70397465590617,0.00710542580966578,0.711080081715836
1992,"10",0.289313,0.008265,0.297578,0.186543,0.484121,0.597604731048643,0.0170721782364326,0.614676909285075
1993,"10",1.386697,0.006995,1.393692,0.244954,1.638646,0.846245619859323,0.00426876823914378,0.850514388098467
1994,"10",0.335848,0.004322,0.34017,0.039234,0.379404,0.885198890892031,0.0113915509588723,0.896590441850903
1995,"10",0.02826,0.015121,0.043381,0.038588,0.081969,0.344764484134246,0.184472178506509,0.529236662640754
1996,"10",0.052676,0.003715,0.056391,0.055647,0.112038,0.470161909352184,0.0331583926881951,0.503320302040379
1997,"10",0.172267,0.005153,0.178721,0.050202,0.228923,0.752510669526435,0.0225097521874167,0.780703555343937
1998,"10",0.09833,0.007913,0.106545,0.296511,0.407316,0.241409618085221,0.0194271769338793,0.261578234098341
1999,"10",0.019526,0.000511,0.020706,0.049586,0.187913,0.10390978804021,0.00271934352599341,0.1101892897245
2000,"10",0.041283,0.000966,0.042941,0.01447,0.063091,0.654340555705251,0.0153112171308111,0.680620056743434
2001,"10",0.01193,0.005744,0.017829,0.04445,0.062279,0.191557346778208,0.092230125724562,0.286276272900978
2002,"10",0.035275,0.001021,0.036296,0.189445,0.225741,0.156263151133379,0.00452288241834669,0.160786033551725
2003,"10",0.118415,0.01923,0.141125,0.31096,0.452085,0.261930831591404,0.0425362487142905,0.312164747779732
2004,"10",0.031954,0.003523,0.035477,0.038386,0.100931,0.316592523605235,0.0349050341322289,0.351497557737464
2005,"10",0.015616,0.003262,0.018878,0.053546,0.14836,0.105257481801025,0.0219870585063359,0.12724454030736
2006,"10",0.169267,0.006334,0.175601,0.266459,0.584188,0.289747478551425,0.0108424000492992,0.300589878600724
2007,"10",0.039294,0.003188,0.042482,0.09348,0.135962,0.289007222606317,0.0234477280416587,0.312454950647975
2008,"10",0.00546,0.003478,0.008937,0.0195,0.05388,0.101336302895323,0.064550853749072,0.16586859688196
2009,"10",0.003411,0.000805,0.004216,0.053977,0.062887,0.0542401450220236,0.0128007378313483,0.0670408828533719
2010,"10",0.151804,0.009974,0.164015,0.128285,0.309793,0.490017527833101,0.0321956919620521,0.529434170559051
2011,"10",0.074212,0.030745,0.114427,0.233065,0.373388,0.198753039733468,0.0823406215518442,0.306456018940084
2012,"10",0.015391,0.013879,0.02927,0.055321,0.103031,0.149382224767303,0.134707029923033,0.284089254690336
2013,"10",0.004977,0.000565,0.005542,0.080085,0.094526,0.0526521803524956,0.00597719146055054,0.0586293718130461
2014,"10",0.048258,0.007931,0.057592,0.035548,0.09314,0.51812325531458,0.0851513850118102,0.618337985827786
2015,"10",0.007784,0.000283,0.008071,0.044973,0.061656,0.126248864668483,0.00458998313221746,0.130903723887375
1952,"11",0.019931,5.6e-05,0.019987,0.017833,0.03782,0.526996298254892,0.0014806980433633,0.528476996298255
1953,"11",0.029009,2e-05,0.029029,0.011543,0.040572,0.715000492950804,0.00049295080350981,0.715493443754313
1954,"11",0.079603,2.5e-05,0.079628,0.022036,0.101664,0.783000865596475,0.000245908089392509,0.783246773685867
1955,"11",0.143073,0.000122,0.143195,0.025922,0.169117,0.84600010643519,0.000721394064464247,0.846721500499654
1956,"11",0.023341,0.000467,0.023808,0.013718,0.037526,0.621995416511219,0.0124447050045302,0.634440121515749
1957,"11",0.053127,8.1e-05,0.053208,0.020375,0.073583,0.72200100566707,0.0011007977386081,0.723101803405678
1958,"11",0.049114,4.8e-05,0.049162,0.013324,0.062486,0.786000064014339,0.000768172070543802,0.786768236084883
1959,"11",0.234176,0.000525,0.234701,0.047779,0.28248,0.829000283205891,0.00185853865760408,0.830858821863495
1960,"11",0.022009,0.000295,0.022304,0.01764,0.039944,0.550996394952934,0.00738533947526537,0.558381734428199
1961,"11",0.013979,0.000416,0.014395,0.013396,0.027791,0.503004569824763,0.0149688748155878,0.517973444640351
1962,"11",0.020344,0.000192,0.020536,0.026997,0.047533,0.427997391286054,0.00403929901331706,0.432036690299371
1963,"11",0.030847,0.000694,0.031541,0.020303,0.051844,0.594996528045675,0.0133863127845074,0.608382840830183
1964,"11",0.013138,0.000584,0.013722,0.011067,0.024789,0.529993142119489,0.0235588365807415,0.55355197870023
1965,"11",0.004239,0.00011,0.004349,0.002455,0.006804,0.623015873015873,0.0161669606114051,0.639182833627278
1966,"11",0.018309,0.000255,0.018564,0.016919,0.035483,0.515993574387735,0.00718654003325536,0.52318011442099
1967,"11",0.09834,0.000462,0.098802,0.033198,0.132,0.745,0.0035,0.7485
1968,"11",0.044779,0.00076,0.045539,0.025314,0.070853,0.631998645082071,0.0107264336019646,0.642725078684036
1969,"11",0.015894,0.000117,0.016011,0.005942,0.021953,0.724001275452102,0.00532956771284107,0.729330843164943
1970,"11",0.024889,0.001249,0.026138,0.013941,0.040079,0.620998527907383,0.0311634521819407,0.652161980089324
1971,"11",0.087978,0,0.087978,0.009128,0.097106,0.905999629271106,0,0.905999629271106
1972,"11",0.038567,7.2e-05,0.038639,0.010366,0.049005,0.787001326395266,0.0014692378328742,0.78847056422814
1973,"11",0.004372,1.8e-05,0.00439,0.000641,0.005031,0.869012124826078,0.0035778175313059,0.872589942357384
1974,"11",0.035076,0.000737,0.035813,0.008984,0.044797,0.782998861530906,0.0164519945532067,0.799450856084113
1975,"11",0.036111,0.000624,0.036735,0.011349,0.048084,0.75099825305715,0.0129772897429498,0.7639755428001
1976,"11",0.02628,0.00013,0.02641,0.004435,0.030845,0.852001945209921,0.00421462149456962,0.85621656670449
1977,"11",0.000385,1.6e-05,0.000401,8.2e-05,0.000483,0.797101449275362,0.0331262939958592,0.830227743271222
1978,"11",0.022265,9.9e-05,0.022364,0.005076,0.02744,0.811406705539359,0.00360787172011662,0.815014577259475
1979,"11",0.075498,0.002122,0.07762,0.032031,0.109651,0.688529972366873,0.0193523086884753,0.707882281055348
1980,"11",0.004613,0.000106,0.004719,0.001657,0.006376,0.723494353826851,0.016624843161857,0.740119196988708
1981,"11",0.001201,0,0.001201,0.000256,0.001457,0.824296499656829,0,0.824296499656829
1982,"11",0.051978,0.000408,0.052386,0.016725,0.069111,0.7520944567435,0.00590354646872423,0.757998003212224
1983,"11",0.087565,0.000387,0.087952,0.019944,0.107896,0.811568547490176,0.00358678727663676,0.815155334766812
1984,"11",0.00579,9.2e-05,0.005882,0.000994,0.006876,0.842059336823735,0.0133798720186155,0.85543920884235
1985,"11",0.000541,0,0.000541,0.000424,0.000965,0.560621761658031,0,0.560621761658031
1986,"11",0.009034,0.000129,0.009163,0.003256,0.012419,0.727433770835011,0.0103873097672921,0.737821080602303
1987,"11",0.068537,0,0.068537,0.032184,0.100721,0.680463855601116,0,0.680463855601116
1988,"11",0.008904,2e-05,0.008924,0.000861,0.009785,0.909964230965764,0.00204394481349004,0.912008175779254
1989,"11",0.001679,0,0.001679,0.000418,0.002097,0.80066762041011,0,0.80066762041011
1990,"11",0.008537,3e-06,0.00854,0.00186,0.0104,0.820865384615385,0.000288461538461538,0.821153846153846
1991,"11",0.043601,0.001161,0.044762,0.020157,0.064919,0.67162155917374,0.0178838244581709,0.68950538363191
1992,"11",0.006298,0,0.006298,0.001203,0.007501,0.839621383815491,0,0.839621383815491
1993,"11",0.009805,3e-06,0.009808,0.001063,0.010871,0.901940943795419,0.000275963572808389,0.902216907368227
1994,"11",0.018772,7.2e-05,0.018844,0.004399,0.023243,0.807641010196618,0.00309770683646689,0.810738717033085
1995,"11",0.007804,0.001222,0.009026,0.010316,0.019342,0.403474304622066,0.0631785751214973,0.466652879743563
1996,"11",0.000355,3.9e-05,0.00043,0.002022,0.002452,0.144779771615008,0.015905383360522,0.17536704730832
1997,"11",0.000835,1e-05,0.000846,8.8e-05,0.000934,0.894004282655246,0.0107066381156317,0.905781584582441
1998,"11",0.00029,4.6e-05,0.00034,0.001959,0.002299,0.126141800782949,0.0200086994345368,0.147890387124837
1999,"11",0.001472,0.000126,0.001763,0.012403,0.014166,0.103910772271636,0.00889453621346887,0.124452915431314
2000,"11",0.000723,5.4e-05,0.000805,0.001227,0.002032,0.355807086614173,0.0265748031496063,0.396161417322835
2001,"11",0.000107,7.7e-05,0.000184,0.000515,0.000699,0.15307582260372,0.110157367668097,0.263233190271817
2002,"11",0.000783,3.3e-05,0.000816,0.005149,0.005965,0.131265716680637,0.00553227158424141,0.136797988264878
2003,"11",0.000639,6.2e-05,0.000701,0.002184,0.002885,0.221490467937608,0.0214904679376083,0.242980935875217
2004,"11",2.8e-05,3e-06,3.1e-05,9e-05,0.000121,0.231404958677686,0.0247933884297521,0.256198347107438
2005,"11",1.9e-05,8e-06,2.7e-05,0.000193,0.00022,0.0863636363636364,0.0363636363636364,0.122727272727273
2006,"11",0.001157,9.7e-05,0.001254,0.003785,0.005039,0.229609049414566,0.0192498511609446,0.248858900575511
2007,"11",9.7e-05,3.6e-05,0.000133,0.000689,0.000822,0.118004866180049,0.0437956204379562,0.161800486618005
2008,"11",3.3e-05,2.2e-05,5.5e-05,0.00034,0.000395,0.0835443037974684,0.0556962025316456,0.139240506329114
2009,"11",4.4e-05,8e-06,5.1e-05,0.000889,0.00094,0.0468085106382979,0.00851063829787234,0.0542553191489362
2010,"11",0.009165,0.000668,0.010107,0.010011,0.020218,0.453308932634286,0.0330398654664161,0.499901078247107
2011,"11",0.004489,0.000394,0.005099,0.007192,0.012441,0.360823084961016,0.031669479945342,0.409854513302789
2012,"11",0.000535,0.000454,0.00099,0.001082,0.002094,0.25549188156638,0.216809933142311,0.472779369627507
2013,"11",6.2e-05,9e-06,7.1e-05,0.002264,0.002586,0.0239752513534416,0.00348027842227378,0.0274555297757154
2014,"11",0.010812,0.000366,0.011278,0.004828,0.016116,0.670886075949367,0.0227103499627699,0.699801439563167
2015,"11",0.000209,1e-06,0.00021,0.001301,0.001741,0.120045950603102,0.000574382538770821,0.120620333141872
1953,"12",0.000245,1e-06,0.000246,5e-05,0.000296,0.827702702702703,0.00337837837837838,0.831081081081081
1954,"12",0.024609,0.000109,0.024718,0.003369,0.028087,0.876170470324349,0.00388079894613166,0.880051269270481
1955,"12",0.000181,4e-06,0.000185,4.1e-05,0.000226,0.800884955752212,0.0176991150442478,0.81858407079646
1957,"12",0.000353,1e-06,0.000354,4e-05,0.000394,0.895939086294416,0.00253807106598985,0.898477157360406
1958,"12",0.031128,8.2e-05,0.03121,0.004736,0.035946,0.865965615089301,0.00228119957714349,0.868246814666444
1959,"12",0.004567,1.7e-05,0.004584,0.000572,0.005232,0.87289755351682,0.00324923547400612,0.876146788990826
1961,"12",2.2e-05,2e-06,2.4e-05,2.3e-05,4.7e-05,0.468085106382979,0.0425531914893617,0.51063829787234
1962,"12",0.012108,0.000695,0.012803,0.011935,0.024738,0.48944943002668,0.0280944296224432,0.517543859649123
1963,"12",0.003272,0.00016,0.003432,0.002011,0.005443,0.601139077714496,0.0293955539224692,0.630534631636965
1964,"12",1.2e-05,0,1.2e-05,9e-06,2.1e-05,0.571428571428572,0,0.571428571428572
1965,"12",0.001694,4.6e-05,0.00174,0.000981,0.002721,0.622565233370085,0.0169055494303565,0.639470782800441
1966,"12",0.036527,0.002248,0.038775,0.031343,0.070118,0.520936136227502,0.0320602413075102,0.552996377535012
1967,"12",0.051607,0.00051,0.052117,0.004281,0.056398,0.915050179084365,0.00904287386077521,0.92409305294514
1968,"12",0.000467,3.4e-05,0.000501,8.6e-05,0.000587,0.79557069846678,0.0579216354344123,0.853492333901193
1969,"12",0.002162,0.000194,0.002356,0.000963,0.003319,0.651401024404941,0.0584513407652908,0.709852365170232
1970,"12",0.026491,0.00034,0.026831,0.003873,0.030704,0.862786607608129,0.0110734757686295,0.873860083376759
1971,"12",0.003991,3.6e-05,0.004027,0.000281,0.004308,0.926415970287837,0.00835654596100279,0.934772516248839
1972,"12",0.000838,0.000132,0.00097,0.00019,0.00116,0.722413793103448,0.113793103448276,0.836206896551724
1973,"12",0.026464,0.000316,0.02678,0.003993,0.030773,0.859974653104995,0.0102687420790953,0.87024339518409
1974,"12",0.047833,0.000392,0.048225,0.008526,0.056751,0.842857394583355,0.0069073672710613,0.849764761854417
1975,"12",0.012457,0.00018,0.012637,0.003175,0.015812,0.787819377687832,0.0113837591702504,0.799203136858083
1976,"12",0.0114,0.000895,0.012295,0.001042,0.013337,0.854764939641599,0.0671065456999325,0.921871485341531
1977,"12",0.072219,0.000388,0.072607,0.008089,0.080696,0.894951422623178,0.00480816893030633,0.899759591553485
1978,"12",0.029163,0.001561,0.030724,0.009978,0.040702,0.716500417669893,0.0383519237383912,0.754852341408285
1979,"12",0.011137,0.000243,0.01138,0.003575,0.014955,0.744700768973587,0.0162487462387161,0.760949515212304
1980,"12",0.005003,0.000457,0.00546,0.0018,0.007332,0.682351336606656,0.062329514457174,0.74468085106383
1981,"12",0.031669,0.000957,0.032626,0.005855,0.038435,0.823962534148563,0.0248991804344998,0.848861714583062
1982,"12",0.075728,0.001126,0.076854,0.023867,0.100721,0.751859095918428,0.0111793965508682,0.763038492469296
1983,"12",0.053483,0.00114,0.054623,0.007747,0.06237,0.857511624178291,0.0182780182780183,0.875789642456309
1984,"12",0.01005,0.000482,0.010532,0.00171,0.012242,0.820944290148669,0.0393726515275282,0.860316941676197
1985,"12",0.013495,0.000201,0.013696,0.002297,0.016014,0.842700137379793,0.0125515174222555,0.855251654802048
1986,"12",0.185319,0.002552,0.187871,0.014291,0.202162,0.916685628357456,0.0126235395375986,0.929309167895054
1987,"12",0.04079,0.000841,0.041631,0.00686,0.048491,0.84118702439628,0.0173434245530098,0.85853044894929
1988,"12",0.022298,0.00109,0.023388,0.001068,0.024456,0.911759895322211,0.0445698397121361,0.956329735034347
1989,"12",0.040989,0.000438,0.041427,0.0079,0.049327,0.830964786019827,0.00887951831654064,0.839844304336367
1990,"12",0.048635,0.000167,0.048802,0.019948,0.06875,0.707418181818182,0.00242909090909091,0.709847272727273
1991,"12",0.051295,0.001097,0.052392,0.012053,0.064445,0.795950034913492,0.017022267049422,0.812972301962914
1992,"12",0.01443,4e-05,0.01447,0.002706,0.017176,0.840125756870051,0.00232883092687471,0.842454587796926
1993,"12",0.171063,5.4e-05,0.171117,0.01976,0.190877,0.896194931814729,0.000282904697789676,0.896477836512519
1994,"12",0.052621,0.001584,0.054205,0.00927,0.063475,0.829003544702639,0.0249547065773927,0.853958251280032
1995,"12",0.007496,0.000997,0.008493,0.007875,0.016368,0.457966764418377,0.0609115347018573,0.518878299120235
1996,"12",0.004725,0.00021,0.005062,0.003422,0.014112,0.334821428571429,0.0148809523809524,0.358701814058957
1997,"12",0.152942,0.000884,0.154229,0.009766,0.171611,0.891213267214805,0.00515118494735186,0.898712786476391
1998,"12",0.018033,0.001979,0.020053,0.025179,0.130166,0.138538481631148,0.0152036630149194,0.154057127053148
1999,"12",0.004789,0.00041,0.00537,0.006475,0.040205,0.119114537992787,0.0101977365999254,0.13356547693073
2000,"12",0.043841,0.010666,0.055948,0.001496,0.086582,0.506352359612853,0.123189577510337,0.646185119308863
2001,"12",0.006598,0.001823,0.008421,0.00315,0.043236,0.15260431122213,0.0421639374595245,0.194768248681654
2002,"12",0.002729,0.000539,0.00336,0.014953,0.01892,0.144238900634249,0.0284883720930233,0.177589852008457
2003,"12",0.0028,0.00068,0.003554,0.00494,0.008737,0.320476135973446,0.0778299187364084,0.406775781160581
2004,"12",0.003284,0.003146,0.00658,0.001287,0.013604,0.241399588356366,0.231255513084387,0.483681270214643
2005,"12",0.002191,0.004166,0.006503,0.012082,0.018585,0.11789077212806,0.224159268227065,0.349905838041431
2006,"12",0.016445,0.002099,0.018919,0.018882,0.048322,0.340321178759157,0.0434377716154133,0.391519390753694
2007,"12",0.000597,0.000358,0.000955,0.001699,0.004835,0.123474663908997,0.0740434332988625,0.197518097207859
2008,"12",0.000908,0.001151,0.0021,9.7e-05,0.005948,0.152656355077337,0.193510423671822,0.35305985205111
2009,"12",0.000177,6.1e-05,0.000243,0.001945,0.003061,0.0578242404442992,0.0199281280627246,0.0793858216269193
2010,"12",0.082226,0.006485,0.089801,0.058086,0.171248,0.480157432495562,0.0378690554050266,0.524391525740447
2011,"12",0.000962,0.000254,0.001289,0.001821,0.003891,0.247237214083783,0.0652788486250321,0.331277306604986
2012,"12",2.6e-05,4.3e-05,7e-05,2.5e-05,0.000189,0.137566137566138,0.227513227513228,0.37037037037037
2013,"12",0.000937,0.000257,0.001193,0.007352,0.012504,0.0749360204734485,0.0205534229046705,0.0954094689699296
2014,"12",0.050003,0.003128,0.05395,0.024343,0.088726,0.563566485584834,0.0352546040619435,0.608051754840746
2015,"12",1.8e-05,9e-06,2.7e-05,3.6e-05,9.3e-05,0.193548387096774,0.0967741935483871,0.290322580645161
1952,"13",0.100903,0.000106,0.101009,0.029765,0.130774,0.771583036383379,0.000810558673742487,0.772393595057121
1953,"13",0.042295,1.6e-05,0.042311,0.008789,0.0511,0.827690802348337,0.000313111545988258,0.828003913894325
1954,"13",0.153412,3.2e-05,0.153444,0.028137,0.181581,0.844868130476206,0.000176229891893976,0.8450443603681
1955,"13",0.086771,1e-04,0.086871,0.021636,0.108507,0.799681126563263,0.000921599528141042,0.800602726091404
1956,"13",0.01745,2.4e-05,0.017474,0.00849,0.025964,0.672084424587891,0.000924356801725466,0.673008781389616
1957,"13",0.179013,8e-05,0.179093,0.020237,0.19933,0.898073546380374,0.000401344504088697,0.898474890884463
1958,"13",0.21798,3.8e-05,0.218018,0.035939,0.253957,0.858334284938001,0.000149631630551629,0.858483916568553
1959,"13",0.063939,0.000275,0.064214,0.008363,0.072577,0.880981578185927,0.00378907918486573,0.884770657370792
1960,"13",0.014799,0.000118,0.014917,0.007033,0.02195,0.674214123006834,0.00537585421412301,0.679589977220957
1961,"13",0.003483,0.000196,0.003679,0.004246,0.007925,0.439495268138801,0.0247318611987382,0.464227129337539
